Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,30/09/2022,Vente,128000.0,30.0,,RUE,0660,BASQUE CAUD,33200.0,BORDEAUX,33,63,,NW,62,,93,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,17/10/2022,Vente,243300.0,32.0,,RUE,5115,DE LALANDE,33000.0,BORDEAUX,33,63,,DS,152,,8,"52,42",,,,,,,,,1,2.0,Appartement,,53.0,2,,,,4590.566037735849
,,,,,,,1,17/10/2022,Vente,243300.0,32.0,,RUE,5115,DE LALANDE,33000.0,BORDEAUX,33,63,,DS,152,,17,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,27/09/2022,Vente,637000.0,15.0,,RUE,2130,CLERAMBAULT,33200.0,BORDEAUX,33,63,,YW,29,,,,,,,,,,,,0,1.0,Maison,,133.0,5,S,,520.0,4789.473684210527
,,,,,,,1,03/10/2022,Vente,320500.0,32.0,,RUE,3510,FERNAND MARIN,33000.0,BORDEAUX,33,63,,KY,125,,9,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,03/10/2022,Vente,320500.0,32.0,,RUE,3510,FERNAND MARIN,33000.0,BORDEAUX,33,63,,KY,125,,11,"56,23",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,03/10/2022,Vente,320500.0,32.0,,RUE,3510,FERNAND MARIN,33000.0,BORDEAUX,33,63,,KY,125,,11,"56,23",,,,,,,,,1,2.0,Appartement,,56.0,2,,,,5723.214285714285
,,,,,,,1,04/10/2022,Vente,278000.0,10.0,,RUE,9447,VITAL MAREILLE,33300.0,BORDEAUX,33,63,,RM,136,,120,"68,81",,,,,,,,,1,2.0,Appartement,,68.0,3,,,,4088.235294117647
,,,,,,,1,04/10/2022,Vente,278000.0,10.0,,RUE,9447,VITAL MAREILLE,33300.0,BORDEAUX,33,63,,RM,136,,115,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/10/2022,Vente,278000.0,10.0,,RUE,9447,VITAL MAREILLE,33300.0,BORDEAUX,33,63,,RM,136,,149,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/10/2022,Vente,278000.0,10.0,,RUE,9447,VITAL MAREILLE,33300.0,BORDEAUX,33,63,,RM,136,,120,"68,81",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/10/2022,Vente,278000.0,10.0,,RUE,9447,VITAL MAREILLE,33300.0,BORDEAUX,33,63,,RM,136,,207,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/10/2022,Vente,461080.0,10.0,,RUE,4375,HENRI MERAND,33200.0,BORDEAUX,33,63,,NB,111,,9,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/10/2022,Vente,461080.0,10.0,,RUE,4375,HENRI MERAND,33200.0,BORDEAUX,33,63,,NB,111,,3,,,,,,,,,,1,2.0,Appartement,,100.0,3,,,,4610.8
,,,,,,,1,26/09/2022,Vente,875000.0,44.0,,RUE,7715,QUEYRET CAUD,33200.0,BORDEAUX,33,63,,YK,85,,,,,,,,,,,,0,1.0,Maison,,143.0,5,S,,360.0,6118.881118881119
,,,,,,,1,14/10/2022,Vente,250000.0,82.0,,RUE,6445,MONDENARD,33000.0,BORDEAUX,33,63,,LR,196,,18,,30,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/10/2022,Vente,250000.0,82.0,,RUE,6445,MONDENARD,33000.0,BORDEAUX,33,63,,LR,196,,18,,30,,,,,,,,2,2.0,Appartement,,67.0,3,,,,3731.3432835820895
,,,,,,,1,13/10/2022,Vente,340000.0,6.0,,RUE,1315,BUHAN,33000.0,BORDEAUX,33,63,,HE,412,,9,,,,,,,,,,1,2.0,Appartement,,55.0,3,,,,6181.818181818182
,,,,,,,1,13/10/2022,Vente,340000.0,6.0,,RUE,1315,BUHAN,33000.0,BORDEAUX,33,63,,HE,412,,3,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,23/09/2022,Vente,317400.0,110.0,,RUE,3235,ERNEST RENAN,33000.0,BORDEAUX,33,63,,LK,82,,482,,507,,,,,,,,2,2.0,Appartement,,60.0,3,,,,5290.0
,,,,,,,1,23/09/2022,Vente,317400.0,110.0,,RUE,3235,ERNEST RENAN,33000.0,BORDEAUX,33,63,,LK,82,,482,,507,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/10/2022,Vente,210000.0,10.0,,RUE,1510,CAPDEVILLE,33000.0,BORDEAUX,33,63,,LD,156,,36,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/10/2022,Vente,210000.0,10.0,,RUE,1510,CAPDEVILLE,33000.0,BORDEAUX,33,63,,LD,156,,128,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/10/2022,Vente,210000.0,10.0,,RUE,1510,CAPDEVILLE,33000.0,BORDEAUX,33,63,,LD,156,,133,,,,,,,,,,1,2.0,Appartement,,51.0,2,,,,4117.64705882353
,,,,,,,1,20/09/2022,Vente,770000.0,17.0,,PL,6120,MARTYRS RESISTANCE,33000.0,BORDEAUX,33,63,,KX,157,,12,,14,,4,,7.0,,,,4,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,20/09/2022,Vente,770000.0,17.0,,PL,6120,MARTYRS RESISTANCE,33000.0,BORDEAUX,33,63,,KX,157,,12,,14,,4,,7.0,,,,4,2.0,Appartement,,142.0,5,,,,5422.5352112676055
,,,,,,,1,04/10/2022,Vente,552750.0,7.0,,RUE,2170,DU COLISEE,33000.0,BORDEAUX,33,63,,KT,70,,14,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/10/2022,Vente,552750.0,7.0,,RUE,2170,DU COLISEE,33000.0,BORDEAUX,33,63,,KT,70,,9,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/10/2022,Vente,552750.0,7.0,,RUE,2170,DU COLISEE,33000.0,BORDEAUX,33,63,,KT,70,,23,,27,,29,,,,,,3,2.0,Appartement,,84.0,3,,,,6580.357142857143
,,,,,,,1,23/09/2022,Vente,120000.0,39.0,,RUE,1910,CHARLES CHAUMET CAUD,33200.0,BORDEAUX,33,63,,NV,238,,20,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,23/09/2022,Vente,120000.0,39.0,,RUE,1910,CHARLES CHAUMET CAUD,33200.0,BORDEAUX,33,63,,NV,238,,31,,56,,,,,,,,2,2.0,Appartement,,29.0,1,,,,4137.931034482759
,,,,,,,1,23/09/2022,Vente,120000.0,39.0,,RUE,1910,CHARLES CHAUMET CAUD,33200.0,BORDEAUX,33,63,,NV,238,,31,,56,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,23/09/2022,Vente,156000.0,95.0,,RUE,8975,DU TONDU,33000.0,BORDEAUX,33,63,,HN,182,,867,,,,,,,,,,1,2.0,Appartement,,49.0,2,,,,3183.673469387755
,,,,,,,1,23/09/2022,Vente,156000.0,95.0,,RUE,8975,DU TONDU,33000.0,BORDEAUX,33,63,,HN,182,,789,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/10/2022,Vente,171000.0,108.0,B,CRS,8285,SAINT LOUIS,33300.0,BORDEAUX,33,63,,RO,55,,746,"43,41",,,,,,,,,1,2.0,Appartement,,43.0,2,,,,3976.7441860465115
,,,,,,,1,14/10/2022,Vente,171000.0,108.0,B,CRS,8285,SAINT LOUIS,33300.0,BORDEAUX,33,63,,RO,55,,787,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/10/2022,Vente,130000.0,121.0,,CRS,9500,DE L YSER,33800.0,BORDEAUX,33,63,,CT,276,,4,"25,09",,,,,,,,,1,2.0,Appartement,,24.0,1,,,,5416.666666666667
,,,,,,,1,28/09/2022,Vente,120000.0,58.0,,RUE,5790,DE MACAU,33000.0,BORDEAUX,33,63,,OT,1,,138,"28,80",204,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/09/2022,Vente,120000.0,58.0,,RUE,5790,DE MACAU,33000.0,BORDEAUX,33,63,,OT,1,,138,"28,80",204,,,,,,,,2,2.0,Appartement,,29.0,1,,,,4137.931034482759
,,,,,,,1,28/09/2022,Vente,120000.0,58.0,,RUE,5790,DE MACAU,33000.0,BORDEAUX,33,63,,OT,1,,291,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/09/2022,Vente,300000.0,186.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,NH,4,,152,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/09/2022,Vente,300000.0,186.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,NH,4,,112,"101,81",,,,,,,,,1,2.0,Appartement,,106.0,4,,,,2830.188679245283
,,,,,,,1,14/10/2022,Vente,460000.0,21.0,,RUE,5415,LE REYNART,33800.0,BORDEAUX,33,63,,DN,120,,,,,,,,,,,,0,2.0,Appartement,,37.0,2,S,,48.0,12432.432432432432
,,,,,,,1,14/10/2022,Vente,460000.0,21.0,,RUE,5415,LE REYNART,33800.0,BORDEAUX,33,63,,DN,120,,,,,,,,,,,,0,2.0,Appartement,,37.0,2,S,,48.0,12432.432432432432
,,,,,,,1,14/10/2022,Vente,460000.0,21.0,,RUE,5415,LE REYNART,33800.0,BORDEAUX,33,63,,DN,120,,,,,,,,,,,,0,2.0,Appartement,,21.0,1,S,,48.0,21904.761904761905
,,,,,,,1,14/10/2022,Vente,460000.0,21.0,,RUE,5415,LE REYNART,33800.0,BORDEAUX,33,63,,DN,120,,,,,,,,,,,,0,2.0,Appartement,,21.0,1,S,,48.0,21904.761904761905
,,,,,,,1,05/10/2022,Vente,221850.0,27.0,,RUE,7175,DE PESSAC,33000.0,BORDEAUX,33,63,,HB,137,,1,"40,73",,,,,,,,,1,2.0,Appartement,,41.0,2,,,,5410.975609756098
,,,,,,,1,20/09/2022,Vente,310000.0,9.0,,RUE,7505,POURMANN,33300.0,BORDEAUX,33,63,,SC,76,,330,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,20/09/2022,Vente,310000.0,9.0,,RUE,7505,POURMANN,33300.0,BORDEAUX,33,63,,SC,76,,445,,,,,,,,,,1,2.0,Appartement,,70.0,3,,,,4428.571428571428
,,,,,,,1,30/09/2022,Vente,294000.0,3.0,,RUE,3860,GASPARD PHILIPPE,33800.0,BORDEAUX,33,63,,DO,200,,10,"44,70",,,,,,,,,1,2.0,Appartement,,45.0,2,,,,6533.333333333333
,,,,,,,1,17/10/2022,Vente,655000.0,5.0,,RUE,1625,CARTON,33200.0,BORDEAUX,33,63,,YN,193,,,,,,,,,,,,0,1.0,Maison,,140.0,5,S,,494.0,4678.571428571428
,,,,,,,1,17/10/2022,Vente,655000.0,5.0,,RUE,1625,CARTON,33200.0,BORDEAUX,33,63,,YN,193,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,494.0,inf
,,,,,,,1,20/09/2022,Vente,275000.0,10.0,,RUE,6670,DE NAVARRE,33000.0,BORDEAUX,33,63,,HB,10,,2,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,20/09/2022,Vente,275000.0,10.0,,RUE,6670,DE NAVARRE,33000.0,BORDEAUX,33,63,,HB,10,,49,"52,51",,,,,,,,,1,2.0,Appartement,,53.0,2,,,,5188.679245283019
,,,,,,,1,13/10/2022,Vente,20000.0,120.0,,RUE,0755,DE BEGLES,33800.0,BORDEAUX,33,63,,CU,150,,190,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/10/2022,Vente,420000.0,130.0,,RUE,6745,NOTRE DAME,33300.0,BORDEAUX,33,63,,RE,127,,6,"64,07",,,,,,,,,1,2.0,Appartement,,66.0,3,,,,6363.636363636364
,,,,,,,1,10/10/2022,Vente,420000.0,130.0,,RUE,6745,NOTRE DAME,33300.0,BORDEAUX,33,63,,RE,127,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/10/2022,Vente,420000.0,130.0,,RUE,6745,NOTRE DAME,33300.0,BORDEAUX,33,63,,RE,127,,2,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/10/2022,Vente,890000.0,99.0,,BD,7566,DU PRESIDENT WILSON,33200.0,BORDEAUX,33,63,,MS,34,,2,"166,50",,,,,,,,,1,2.0,Appartement,,115.0,4,,,,7739.130434782609
,,,,,,,1,04/10/2022,Vente,890000.0,99.0,,BD,7566,DU PRESIDENT WILSON,33200.0,BORDEAUX,33,63,,MS,34,,2,"166,50",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,04/10/2022,Vente,890000.0,99.0,,BD,7566,DU PRESIDENT WILSON,33200.0,BORDEAUX,33,63,,MS,34,,2,"166,50",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,13/10/2022,Vente,1069000.0,71.0,,RUE,8945,TILLET,33800.0,BORDEAUX,33,63,,EK,49,,,,,,,,,,,,0,1.0,Maison,,136.0,5,S,,231.0,7860.294117647059
,,,,,,,1,22/09/2022,Vente,392135.0,189.0,,CRS,5990,DU MARECHAL GALLIENI,33000.0,BORDEAUX,33,63,,IC,94,,,,,,,,,,,,0,1.0,Maison,,84.0,4,S,,84.0,4668.273809523809
,,,,,,,1,21/09/2022,Vente,394150.0,190.0,,RUE,8235,SAINT GENES,33000.0,BORDEAUX,33,63,,EI,104,,7,,,,,,,,,,1,2.0,Appartement,,47.0,3,,,,8386.170212765957
,,,,,,,1,07/10/2022,Vente,245450.0,162.0,,AV,3340,EYSINES CAUD,33200.0,BORDEAUX,33,63,,OC,53,,296,"83,00",,,,,,,,,1,2.0,Appartement,,80.0,4,,,,3068.125
,,,,,,,1,07/10/2022,Vente,245450.0,162.0,,AV,3340,EYSINES CAUD,33200.0,BORDEAUX,33,63,,OC,53,,267,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/09/2022,Vente,650000.0,113.0,,RUE,0035,ACHARD,33300.0,BORDEAUX,33,63,,SC,166,,,,,,,,,,,,0,1.0,Maison,,200.0,6,S,,339.0,3250.0
,,,,,,,1,27/09/2022,Vente,980000.0,16.0,,RUE,7495,POUDENSAN,33000.0,BORDEAUX,33,63,,LE,213,,,,,,,,,,,,0,2.0,Appartement,,40.0,2,S,,118.0,24500.0
,,,,,,,1,27/09/2022,Vente,980000.0,16.0,,RUE,7495,POUDENSAN,33000.0,BORDEAUX,33,63,,LE,213,,,,,,,,,,,,0,2.0,Appartement,,28.0,2,S,,118.0,35000.0
,,,,,,,1,27/09/2022,Vente,980000.0,16.0,,RUE,7495,POUDENSAN,33000.0,BORDEAUX,33,63,,LE,213,,,,,,,,,,,,0,2.0,Appartement,,14.0,1,S,,118.0,70000.0
,,,,,,,1,27/09/2022,Vente,980000.0,16.0,,RUE,7495,POUDENSAN,33000.0,BORDEAUX,33,63,,LE,213,,,,,,,,,,,,0,2.0,Appartement,,50.0,2,S,,118.0,19600.0
,,,,,,,1,27/09/2022,Vente,980000.0,16.0,,RUE,7495,POUDENSAN,33000.0,BORDEAUX,33,63,,LE,213,,,,,,,,,,,,0,2.0,Appartement,,24.0,1,S,,118.0,40833.333333333336
,,,,,,,1,27/09/2022,Vente,980000.0,16.0,,RUE,7495,POUDENSAN,33000.0,BORDEAUX,33,63,,LE,213,,,,,,,,,,,,0,2.0,Appartement,,24.0,1,S,,118.0,40833.333333333336
,,,,,,,1,11/10/2022,Vente,122000.0,1.0,,RUE,2720,DU DOCTEUR ROCAZ,33000.0,BORDEAUX,33,63,,IH,138,,30,,,,,,,,,,1,2.0,Appartement,,18.0,1,,,,6777.777777777777
,,,,,,,1,13/10/2022,Vente,113500.0,11.0,,RUE,3950,GENSAN,33000.0,BORDEAUX,33,63,,DO,32,,5,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,13/10/2022,Vente,113500.0,11.0,,RUE,3950,GENSAN,33000.0,BORDEAUX,33,63,,DO,32,,6,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,13/10/2022,Vente,113500.0,11.0,,RUE,3950,GENSAN,33000.0,BORDEAUX,33,63,,DO,32,,3,"24,25",,,,,,,,,1,2.0,Appartement,,28.0,1,,,,4053.5714285714284
,,,,,,,1,17/10/2022,Vente,164000.0,40.0,,RUE,8120,DE LA ROUSSELLE,33000.0,BORDEAUX,33,63,,HE,30,,12,,,,,,,,,,1,2.0,Appartement,,46.0,2,,,,3565.217391304348
,,,,,,,1,28/09/2022,Vente,327000.0,7.0,,RUE,2840,DUBOURDIEU,33800.0,BORDEAUX,33,63,,ER,108,,98,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/09/2022,Vente,327000.0,7.0,,RUE,2840,DUBOURDIEU,33800.0,BORDEAUX,33,63,,ER,108,,79,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/09/2022,Vente,327000.0,7.0,,RUE,2840,DUBOURDIEU,33800.0,BORDEAUX,33,63,,ER,108,,50,,,,,,,,,,1,2.0,Appartement,,60.0,3,,,,5450.0
,,,,,,,1,28/09/2022,Vente,530000.0,13.0,,RUE,1448,CAMILLE RENOUIL,33200.0,BORDEAUX,33,63,,YC,94,,,,,,,,,,,,0,1.0,Maison,,118.0,5,S,,296.0,4491.525423728814
,,,,,,,1,06/10/2022,Vente,150000.0,136.0,,RUE,5320,LECOCQ,33000.0,BORDEAUX,33,63,,HP,91,,14,"38,23",,,,,,,,,1,2.0,Appartement,,37.0,2,,,,4054.054054054054
,,,,,,,1,06/10/2022,Vente,150000.0,136.0,,RUE,5320,LECOCQ,33000.0,BORDEAUX,33,63,,HP,91,,54,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,17/10/2022,Vente,247619.0,47.0,,RUE,5237,LA TOUR D AUVERGNE CAUD,33200.0,BORDEAUX,33,63,,ND,24,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,17/10/2022,Vente,247619.0,47.0,,RUE,5237,LA TOUR D AUVERGNE CAUD,33200.0,BORDEAUX,33,63,,ND,24,,1,,2,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,17/10/2022,Vente,247619.0,47.0,,RUE,5237,LA TOUR D AUVERGNE CAUD,33200.0,BORDEAUX,33,63,,ND,24,,1,,2,,,,,,,,2,2.0,Appartement,,53.0,2,,,,4672.056603773585
,,,,,,,1,19/09/2022,Vente,150000.0,64.0,,RUE,6875,DU PALAIS GALLIEN,33000.0,BORDEAUX,33,63,,KW,256,,96,,,,,,,,,,1,2.0,Appartement,,36.0,2,,,,4166.666666666667
,,,,,,,1,29/09/2022,Vente,815000.0,43.0,,RUE,3103,EGLISE ST AUGUSTIN,33000.0,BORDEAUX,33,63,,IS,245,,,,,,,,,,,,0,1.0,Maison,,163.0,3,S,,113.0,5000.0
,,,,,,,1,05/10/2022,Vente,127175.0,44.0,,RUE,8965,DE TIVOLI,33000.0,BORDEAUX,33,63,,OP,21,,232,,505,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,05/10/2022,Vente,127175.0,44.0,,RUE,8965,DE TIVOLI,33000.0,BORDEAUX,33,63,,OP,21,,232,,505,,,,,,,,2,2.0,Appartement,,30.0,1,,,,4239.166666666667
,,,,,,,1,23/09/2022,Vente,269250.0,40.0,,ALL,4318,HAUSSMANN,33300.0,BORDEAUX,33,63,,RM,45,,69,,,,,,,,,,1,2.0,Appartement,,56.0,3,,,,4808.035714285715
,,,,,,,1,23/09/2022,Vente,269250.0,,,ALL,4318,HAUSSMANN,33300.0,BORDEAUX,33,63,,RM,45,,240,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,21/09/2022,Vente,218000.0,39.0,,RUE,0550,DES BAHUTIERS,33000.0,BORDEAUX,33,63,,KI,167,,7,,,,,,,,,,1,2.0,Appartement,,37.0,2,,,,5891.891891891892
,,,,,,,1,27/09/2022,Vente,260000.0,2.0,,RUE,1045,BONGRAND,33000.0,BORDEAUX,33,63,,LB,129,,,,,,,,,,,,0,1.0,Maison,,53.0,3,S,,36.0,4905.66037735849
,,,,,,,1,04/10/2022,Vente,524950.0,127.0,,RUE,3260,ETCHENIQUE,33200.0,BORDEAUX,33,63,,MO,30,,,,,,,,,,,,0,1.0,Maison,,113.0,3,S,,139.0,4645.575221238938
,,,,,,,1,11/10/2022,Vente,35000.0,26.0,,RUE,1190,BOYER,33000.0,BORDEAUX,33,63,,EX,214,,15,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/10/2022,Vente,238000.0,135.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RM,15,,54,,86,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/10/2022,Vente,238000.0,135.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RM,15,,54,,86,,,,,,,,2,2.0,Appartement,,65.0,3,,,,3661.5384615384614
,,,,,,,1,10/10/2022,Vente,238000.0,135.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RM,15,,177,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/10/2022,Vente,238000.0,135.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RM,15,,54,,86,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/09/2022,Vente,331210.0,10.0,,RUE,1510,CAPDEVILLE,33000.0,BORDEAUX,33,63,,LD,156,,173,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/09/2022,Vente,331210.0,10.0,,RUE,1510,CAPDEVILLE,33000.0,BORDEAUX,33,63,,LD,156,,37,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/09/2022,Vente,331210.0,10.0,,RUE,1510,CAPDEVILLE,33000.0,BORDEAUX,33,63,,LD,156,,182,,,,,,,,,,1,2.0,Appartement,,59.0,1,,,,5613.728813559322
,,,,,,,1,18/10/2022,Vente,449000.0,55.0,,QUAI,7940,RICHELIEU,33000.0,BORDEAUX,33,63,,HE,65,,4,,,,,,,,,,1,2.0,Appartement,,96.0,4,,,,4677.083333333333
,,,,,,,1,13/10/2022,Vente,376000.0,30.0,,BD,4070,GODARD,33300.0,BORDEAUX,33,63,,PW,55,,8,,,,,,,,,,1,1.0,Maison,,109.0,5,,,,3449.5412844036696
,,,,,,,1,13/10/2022,Vente,376000.0,30.0,,BD,4070,GODARD,33300.0,BORDEAUX,33,63,,PW,55,,45,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/10/2022,Vente,180000.0,161.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,LW,50,,101,,74,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,10/10/2022,Vente,180000.0,161.0,,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,LW,50,,101,,74,,,,,,,,2,2.0,Appartement,,34.0,1,,,,5294.117647058823
,,,,,,,1,15/09/2022,Vente,1364650.0,20.0,,RUE,4580,JEAN BURGUET,33000.0,BORDEAUX,33,63,,HC,11,,,,,,,,,,,,0,1.0,Maison,,195.0,5,S,,111.0,6998.205128205128
,,,,,,,1,07/10/2022,Vente,350000.0,101.0,,RUE,7675,PRUNIER,33300.0,BORDEAUX,33,63,,RB,32,,10,,,,,,,,,,1,2.0,Appartement,,82.0,4,,,,4268.292682926829
,,,,,,,1,07/10/2022,Vente,350000.0,101.0,,RUE,7675,PRUNIER,33300.0,BORDEAUX,33,63,,RB,32,,2,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/10/2022,Vente,269000.0,158.0,,CRS,9315,VICTOR HUGO,33000.0,BORDEAUX,33,63,,DS,2,,5,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/10/2022,Vente,269000.0,158.0,,CRS,9315,VICTOR HUGO,33000.0,BORDEAUX,33,63,,DS,2,,9,,,,,,,,,,1,2.0,Appartement,,66.0,3,,,,4075.757575757576
,,,,,,,1,28/09/2022,Vente,106395.0,116.0,,RUE,0785,DE BELFORT,33000.0,BORDEAUX,33,63,,HB,225,,110,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,28/09/2022,Vente,106395.0,116.0,,RUE,0785,DE BELFORT,33000.0,BORDEAUX,33,63,,HB,225,,110,,,,,,,,,,1,2.0,Appartement,,24.0,1,,,,4433.125
,,,,,,,1,27/09/2022,Vente,35000.0,128.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,LE,220,,24055,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,21/09/2022,Vente,252800.0,58.0,,RUE,1355,CADROIN,33000.0,BORDEAUX,33,63,,DW,146,,,,,,,,,,,,0,2.0,Appartement,,32.0,1,S,,34.0,7900.0
,,,,,,,1,21/09/2022,Vente,252800.0,58.0,,RUE,1355,CADROIN,33000.0,BORDEAUX,33,63,,DW,146,,,,,,,,,,,,0,2.0,Appartement,,26.0,1,S,,34.0,9723.076923076924
,,,,,,,1,07/10/2022,Vente,195600.0,163.0,,RUE,4545,DU JARDIN PUBLIC,33300.0,BORDEAUX,33,63,,RD,183,,109,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,07/10/2022,Vente,195600.0,163.0,,RUE,4545,DU JARDIN PUBLIC,33300.0,BORDEAUX,33,63,,RD,183,,29,,,,,,,,,,1,2.0,Appartement,,49.0,2,,,,3991.8367346938776
,,,,,,,1,14/10/2022,Vente,19000.0,297.0,,AV,6000,MAL DE LATTRE DE TASSIGNY,33200.0,BORDEAUX,33,63,,YD,75,,137,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/09/2022,Vente,345000.0,125.0,,AV,3920,GENERAL LECLERC CAUD,33200.0,BORDEAUX,33,63,,OA,34,,107,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,29/09/2022,Vente,345000.0,125.0,,AV,3920,GENERAL LECLERC CAUD,33200.0,BORDEAUX,33,63,,OA,34,,5,,,,,,,,,,1,2.0,Appartement,,75.0,3,,,,4600.0
