Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,31/08/2022,Vente,163000.0,6.0,,RUE,3418,FLAMEN,59000.0,LILLE,59,350,,MY,62,,14,"44,31",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/08/2022,Vente,83000.0,281.0,,RUE,3312,DU FBG DES POSTES,59000.0,LILLE,59,350,,DN,141,,215,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,26/08/2022,Vente,83000.0,281.0,,RUE,3312,DU FBG DES POSTES,59000.0,LILLE,59,350,,DN,141,,9,,,,,,,,,,1,2.0,Appartement,,33.0,2,,,,2515.151515151515
,,,,,,,1,09/09/2022,Vente,251060.0,162.0,,RUE,0594,BARTHELEMY DELESPAUL,59000.0,LILLE,59,350,,LY,169,,66,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,09/09/2022,Vente,251060.0,162.0,,RUE,0594,BARTHELEMY DELESPAUL,59000.0,LILLE,59,350,,LY,169,,46,,48,"55,68",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,09/09/2022,Vente,251060.0,162.0,,RUE,0594,BARTHELEMY DELESPAUL,59000.0,LILLE,59,350,,LY,169,,46,,48,"55,68",,,,,,,2,2.0,Appartement,,56.0,2,,,,4483.214285714285
,,,,,,,1,31/08/2022,Vente,351000.0,6.0,,RUE,5195,DE LA JUSTICE,59000.0,LILLE,59,350,,PS,5,,,,,,,,,,,,0,2.0,Appartement,,22.0,2,S,,61.0,15954.545454545454
,,,,,,,1,31/08/2022,Vente,351000.0,6.0,,RUE,5195,DE LA JUSTICE,59000.0,LILLE,59,350,,PS,5,,,,,,,,,,,,0,2.0,Appartement,,22.0,2,S,,61.0,15954.545454545454
,,,,,,,1,31/08/2022,Vente,351000.0,6.0,,RUE,5195,DE LA JUSTICE,59000.0,LILLE,59,350,,PS,5,,,,,,,,,,,,0,2.0,Appartement,,22.0,2,S,,61.0,15954.545454545454
,,,,,,,1,31/08/2022,Vente,351000.0,6.0,,RUE,5195,DE LA JUSTICE,59000.0,LILLE,59,350,,PS,5,,,,,,,,,,,,0,2.0,Appartement,,42.0,2,S,,61.0,8357.142857142857
,,,,,,,1,09/09/2022,Vente,9000.0,39.0,,RUE,4686,INKERMANN,59000.0,LILLE,59,350,,OP,58,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,09/09/2022,Vente,9000.0,39.0,,RUE,4686,INKERMANN,59000.0,LILLE,59,350,,OP,58,,9,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,30/08/2022,Vente,188500.0,73.0,,RUE,3423,DE FLANDRE,59000.0,LILLE,59,350,,RX,612,,12,"46,60",,,,,,,,,1,2.0,Appartement,,45.0,2,,,,4188.888888888889
,,,,,,,1,15/09/2022,Vente,196300.0,5.0,,RUE,1907,CORNEILLE,59000.0,LILLE,59,350,,SV,320,,4,"61,60",7,,,,,,,,2,2.0,Appartement,,38.0,2,,,,5165.789473684211
,,,,,,,1,06/09/2022,Vente,152000.0,46.0,,RUE,3749,GANTOIS,59000.0,LILLE,59,350,,RZ,290,,2,,,,,,,,,,1,2.0,Appartement,,14.0,1,,,,10857.142857142857
,,,,,,,1,31/08/2022,Vente,116600.0,4.0,T,RUE,8449,DES STATIONS,59800.0,LILLE,59,350,,RT,221,,249,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,31/08/2022,Vente,116600.0,128.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,RT,221,,36,,,,,,,,,,1,2.0,Appartement,,23.0,1,,,,5069.565217391304
,,,,,,,1,07/09/2022,Vente,102000.0,298.0,,RUE,6350,NATIONALE,59800.0,LILLE,59,350,,NS,13,,10,"25,60",,,,,,,,,1,2.0,Appartement,,25.0,1,,,,4080.0
,,,,,,,1,26/08/2022,Vente,281957.0,75.0,,RUE,2498,DESIRE THERBY,59260.0,LILLE,59,350,298.0,AE,973,,,,,,,,,,,,0,1.0,Maison,,68.0,4,S,,202.0,4146.426470588235
,,,,,,,1,26/08/2022,Vente,281957.0,75.0,,RUE,2498,DESIRE THERBY,59260.0,LILLE,59,350,298.0,AE,973,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,202.0,inf
,,,,,,,1,14/09/2022,Vente,13500.0,99.0,,RUE,7399,RATISBONNE,59800.0,LILLE,59,350,,PZ,59,,34,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/09/2022,Vente,136000.0,16.0,,RUE,3806,GAUTHIER DE CHATILLON,59000.0,LILLE,59,350,,OR,8,,102,,,,,,,,,,1,2.0,Appartement,,27.0,1,,,,5037.037037037037
,,,,,,,1,16/09/2022,Vente,286000.0,630.0,,AV,7464,DE LA REPUBLIQUE,59800.0,LILLE,59,350,,AR,82,,570,,591,"86,38",,,,,,,2,2.0,Appartement,,95.0,4,,,,3010.5263157894738
,,,,,,,1,16/09/2022,Vente,286000.0,630.0,,AV,7464,DE LA REPUBLIQUE,59800.0,LILLE,59,350,,AR,82,,57,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,16/09/2022,Vente,286000.0,630.0,,AV,7464,DE LA REPUBLIQUE,59800.0,LILLE,59,350,,AR,82,,688,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,16/09/2022,Vente,286000.0,630.0,,AV,7464,DE LA REPUBLIQUE,59800.0,LILLE,59,350,,AR,82,,570,,591,"86,38",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,13/09/2022,Vente,91400.0,17.0,,RUE,2347,DELPHIN PETIT,59800.0,LILLE,59,350,,KM,200,,207,"18,27",,,,,,,,,1,2.0,Appartement,,19.0,1,,,,4810.526315789473
,,,,,,,1,13/09/2022,Vente,91400.0,15.0,,RUE,2347,DELPHIN PETIT,59800.0,LILLE,59,350,,KM,200,,407,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,31/08/2022,Vente,137000.0,18.0,,RUE,1632,DU CHAUFOUR,59000.0,LILLE,59,350,,SX,98,,2,,8,"32,33",,,,,,,2,2.0,Appartement,,42.0,2,,,,3261.904761904762
,,,,,,,1,12/09/2022,Vente,294550.0,46.0,,RUE,8829,DE VALENCIENNES,59000.0,LILLE,59,350,,IK,173,,103,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,12/09/2022,Vente,294550.0,46.0,,RUE,8829,DE VALENCIENNES,59000.0,LILLE,59,350,,IK,173,,18,,,,,,,,,,1,2.0,Appartement,,85.0,2,,,,3465.294117647059
,,,,,,,1,02/09/2022,Vente,17000.0,29.0,,RUE,6180,MONGE,59000.0,LILLE,59,350,,OY,58,,211,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,02/09/2022,Vente,17000.0,29.0,,RUE,6180,MONGE,59000.0,LILLE,59,350,,OY,58,,210,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,02/09/2022,Vente,169000.0,107.0,,RUE,4992,JEANNE D ARC,59000.0,LILLE,59,350,,OW,188,,1,"38,06",6,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,02/09/2022,Vente,169000.0,107.0,,RUE,4992,JEANNE D ARC,59000.0,LILLE,59,350,,OW,188,,1,"38,06",6,,,,,,,,2,2.0,Appartement,,40.0,2,,,,4225.0
,,,,,,,1,01/09/2022,Vente,239000.0,68.0,,RUE,4954,JEAN SANS PEUR,59800.0,LILLE,59,350,,NY,103,,5,"43,40",,,,,,,,,1,2.0,Appartement,,39.0,1,,,,6128.205128205128
,,,,,,,1,31/08/2022,Vente,550000.0,100.0,,RUE,4722,JACQUEMARS GIELEE,59800.0,LILLE,59,350,,KR,76,,113,"113,69",,,,,,,,,1,2.0,Appartement,,109.0,4,,,,5045.871559633028
,,,,,,,1,31/08/2022,Vente,550000.0,25.0,,RUE,1074,DE BOURGOGNE,59800.0,LILLE,59,350,,KR,76,,214,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,31/08/2022,Vente,159360.0,1.0,,RUE,5935,DE LA MARMORA,59800.0,LILLE,59,350,,KM,83,,2,"51,81",,,,,,,,,1,2.0,Appartement,,56.0,2,,,,2845.714285714286
,,,,,,,1,31/08/2022,Vente,159360.0,1.0,,RUE,5935,DE LA MARMORA,59800.0,LILLE,59,350,,KM,83,,5,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,31/08/2022,Vente,159360.0,1.0,,RUE,5935,DE LA MARMORA,59800.0,LILLE,59,350,,KM,83,,5,,,,,,,,,,1,2.0,Appartement,,56.0,2,,,,2845.714285714286
,,,,,,,1,02/09/2022,Vente,185000.0,132.0,,BD,5603,DE LA LIBERTE,59800.0,LILLE,59,350,,LW,183,,33,,88,,,,,,,,2,2.0,Appartement,,37.0,2,,,,5000.0
,,,,,,,1,02/09/2022,Vente,185000.0,132.0,,BD,5603,DE LA LIBERTE,59800.0,LILLE,59,350,,LW,183,,33,,88,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,13/09/2022,Vente,181000.0,7.0,,RUE,7079,DE LA PORTE D YPRES,59800.0,LILLE,59,350,,EZ,85,,1,"46,18",22,,,,,,,,2,2.0,Appartement,,45.0,2,,,,4022.222222222222
,,,,,,,1,13/09/2022,Vente,181000.0,7.0,,RUE,7079,DE LA PORTE D YPRES,59800.0,LILLE,59,350,,EZ,85,,1,"46,18",22,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/09/2022,Vente,136420.0,79.0,,BD,8479,DE STRASBOURG,59000.0,LILLE,59,350,,MS,356,,4,"43,25",9,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/09/2022,Vente,136420.0,79.0,,BD,8479,DE STRASBOURG,59000.0,LILLE,59,350,,MS,356,,4,"43,25",9,,,,,,,,2,2.0,Appartement,,44.0,1,,,,3100.4545454545455
,,,,,,,1,01/09/2022,Vente,213000.0,20.0,,RUE,4926,JEAN JACQUES ROUSSEAU,59800.0,LILLE,59,350,,LO,221,,8,"36,83",,,,,,,,,1,2.0,Appartement,,55.0,2,,,,3872.7272727272725
,,,,,,,1,09/09/2022,Vente,19000.0,171.0,,RUE,8449,DES STATIONS,59800.0,LILLE,59,350,,PY,224,,820,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,15/09/2022,Vente,128000.0,281.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,LY,208,,122,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,15/09/2022,Vente,128000.0,287.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,LY,208,,58,,,,,,,,,,1,2.0,Appartement,,28.0,1,,,,4571.428571428572
,,,,,,,1,14/09/2022,Vente,76000.0,13.0,,RUE,5902,MAL DE LATTRE DE TASSIGNY,59800.0,LILLE,59,350,,NX,47,,1058,,,,,,,,,,1,2.0,Appartement,,21.0,1,,,,3619.0476190476193
,,,,,,,1,13/09/2022,Vente,161500.0,4.0,,CITE,8099,STE ANNE AVE DURAY,59800.0,LILLE,59,350,,AS,204,,,,,,,,,,,,0,1.0,Maison,,40.0,2,S,,167.0,4037.5
,,,,,,,1,06/09/2022,Vente,190000.0,12.0,,RUE,1659,DU CHEVALIER FRANCAIS,59800.0,LILLE,59,350,,BE,298,,112,,42,"46,85",,,,,,,2,2.0,Appartement,,46.0,2,,,,4130.434782608696
,,,,,,,1,06/09/2022,Vente,190000.0,8.0,,RUE,1659,DU CHEVALIER FRANCAIS,59800.0,LILLE,59,350,,BE,298,,174,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,06/09/2022,Vente,190000.0,12.0,,RUE,1659,DU CHEVALIER FRANCAIS,59800.0,LILLE,59,350,,BE,298,,112,,42,"46,85",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/09/2022,Vente,91324.0,85.0,,RUE,3552,FRANCISCO FERRER,59800.0,LILLE,59,350,,CH,314,,1,,,,,,,,,,1,2.0,Appartement,,31.0,2,,,,2945.935483870968
,,,,,,,1,16/09/2022,Vente,140000.0,306.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,LY,85,,37,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,16/09/2022,Vente,140000.0,306.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,LY,85,,1,,24,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,16/09/2022,Vente,140000.0,306.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,LY,85,,1,,24,,,,,,,,2,2.0,Appartement,,25.0,1,,,,5600.0
,,,,,,,1,15/09/2022,Vente,199000.0,5.0,,RUE,2988,EDOUARD VAILLANT HELLEMMES,59260.0,LILLE,59,350,298.0,AC,403,,,,,,,,,,,,0,1.0,Maison,,57.0,3,S,,117.0,3491.2280701754385
,,,,,,,1,31/08/2022,Vente,116800.0,5.0,,RUE,0219,ALPHONSE MERCIER,59800.0,LILLE,59,350,,RT,80,,1,"20,03",,,,,,,,,1,2.0,Appartement,,20.0,1,,,,5840.0
,,,,,,,1,05/09/2022,Vente,255000.0,12.0,,RUE,3872,GEOFFROY ST HILAIRE,59000.0,LILLE,59,350,,OV,83,,104,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,05/09/2022,Vente,255000.0,12.0,,RUE,3872,GEOFFROY ST HILAIRE,59000.0,LILLE,59,350,,OV,83,,6,"73,35",,,,,,,,,1,2.0,Appartement,,74.0,3,,,,3445.945945945946
,,,,,,,1,06/09/2022,Vente,15000.0,2.0,,RUE,7624,DE ROUBAIX,59800.0,LILLE,59,350,,HR,1,,14,"12,00",,,,,,,,,1,2.0,Appartement,,55.0,3,,,,272.72727272727275
,,,,,,,1,06/09/2022,Vente,15000.0,2.0,,RUE,7624,DE ROUBAIX,59800.0,LILLE,59,350,,HR,1,,14,"12,00",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,150.0,0,,,,100.0
,,,,,,,1,26/08/2022,Vente,182500.0,8.0,,RUE,0166,ALFRED DELATTRE,59260.0,LILLE,59,350,298.0,AN,142,,,,,,,,,,,,0,1.0,Maison,,80.0,5,S,,138.0,2281.25
,,,,,,,1,02/09/2022,Vente,181500.0,17.0,,RUE,5116,JULES LEFEBVRE,59800.0,LILLE,59,350,,PZ,239,,83,"31,90",,,,,,,,,1,2.0,Appartement,,31.0,1,,,,5854.8387096774195
,,,,,,,1,02/09/2022,Vente,181500.0,17.0,,RUE,5116,JULES LEFEBVRE,59800.0,LILLE,59,350,,PZ,239,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/09/2022,Vente,845000.0,316.0,B,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,LY,90,,,,,,,,,,,,0,1.0,Maison,,186.0,8,S,,192.0,4543.010752688172
,,,,,,,1,14/09/2022,Vente,920000.0,117.0,,RUE,0594,BARTHELEMY DELESPAUL,59000.0,LILLE,59,350,,LY,149,,,,,,,,,,,,0,1.0,Maison,,134.0,6,S,,247.0,6865.671641791045
,,,,,,,1,09/09/2022,Vente,350000.0,213.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,OR,74,,1,"83,00",6,,7,,8.0,,9.0,,5,4.0,Local industriel. commercial ou assimilé,,64.0,0,,,,5468.75
,,,,,,,1,09/09/2022,Vente,350000.0,211.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,OR,75,,1,"44,80",,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,20.0,0,,,,17500.0
,,,,,,,1,01/09/2022,Vente,192500.0,14.0,,RUE,1659,DU CHEVALIER FRANCAIS,59800.0,LILLE,59,350,,BE,298,,28,"46,94",98,,,,,,,,2,2.0,Appartement,,46.0,2,,,,4184.782608695652
,,,,,,,1,01/09/2022,Vente,192500.0,14.0,,RUE,1659,DU CHEVALIER FRANCAIS,59800.0,LILLE,59,350,,BE,298,,28,"46,94",98,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,08/09/2022,Vente,200000.0,20.0,,RUE,2292,DELCROIX,59800.0,LILLE,59,350,,AM,126,,40,"44,90",,,,,,,,,1,2.0,Appartement,,47.0,2,,,,4255.31914893617
,,,,,,,1,08/09/2022,Vente,200000.0,20.0,,RUE,2292,DELCROIX,59800.0,LILLE,59,350,,AM,126,,40,"44,90",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,06/09/2022,Vente,210400.0,5.0,,RUE,4035,DE LA GLACIERE,59800.0,LILLE,59,350,,BL,125,,,,,,,,,,,,0,2.0,Appartement,,45.0,2,S,,62.0,4675.555555555556
,,,,,,,1,06/09/2022,Vente,210400.0,5.0,,RUE,4035,DE LA GLACIERE,59800.0,LILLE,59,350,,BL,125,,,,,,,,,,,,0,2.0,Appartement,,28.0,2,S,,62.0,7514.285714285715
,,,,,,,1,06/09/2022,Vente,210400.0,5.0,,RUE,4035,DE LA GLACIERE,59800.0,LILLE,59,350,,BL,125,,,,,,,,,,,,0,2.0,Appartement,,56.0,3,S,,62.0,3757.1428571428573
,,,,,,,1,10/09/2022,Vente,75326.04,19.0,,RUE,0804,BERTHE MORISOT,59000.0,LILLE,59,350,,VA,66,,27,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,19.0,0,,,,3964.528421052631
,,,,,,,1,07/09/2022,Vente,90000.0,50.0,,RUE,5499,DE LENS,59000.0,LILLE,59,350,,OT,22,,8,"16,26",,,,,,,,,1,2.0,Appartement,,17.0,1,,,,5294.117647058823
,,,,,,,1,07/09/2022,Vente,65000.0,145.0,,RUE,4658,D IENA,59000.0,LILLE,59,350,,PW,399,,4,"15,97",,,,,,,,,1,2.0,Appartement,,15.0,1,,,,4333.333333333333
,,,,,,,2,01/08/2022,Vente,200000.0,614.0,A,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,A,5905,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,187.0,0,S,,502.0,1069.51871657754
,,,,,,,1,12/09/2022,Vente,164160.0,53.0,,RUE,2697,DU DOCTEUR HUART,59260.0,LILLE,59,350,298.0,AB,234,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,140.0,inf
,,,,,,,1,12/09/2022,Vente,164160.0,53.0,,RUE,2697,DU DOCTEUR HUART,59260.0,LILLE,59,350,298.0,AB,234,,,,,,,,,,,,0,1.0,Maison,,56.0,3,S,,140.0,2931.4285714285716
,,,,,,,1,12/09/2022,Vente,164160.0,21.0,B,IMP,1972,DES COUVREURS,59260.0,LILLE,59,350,298.0,AB,1119,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,27.0,inf
,,,,,,,1,08/09/2022,Vente,220000.0,5.0,,RUE,1907,CORNEILLE,59000.0,LILLE,59,350,,SV,320,,1,"68,90",8,,9,,,,,,3,4.0,Local industriel. commercial ou assimilé,,74.0,0,,,,2972.972972972973
,,,,,,,1,06/09/2022,Vente,195000.0,10.0,,RUE,1471,CHAPLIN,59000.0,LILLE,59,350,,ES,243,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,47.0,inf
,,,,,,,1,06/09/2022,Vente,195000.0,10.0,,RUE,1471,CHAPLIN,59000.0,LILLE,59,350,,ES,243,,,,,,,,,,,,0,1.0,Maison,,53.0,3,S,,47.0,3679.245283018868
,,,,,,,1,15/09/2022,Vente,270000.0,60.0,,RUE,0531,DE BAPAUME,59000.0,LILLE,59,350,,MS,242,,,,,,,,,,,,0,2.0,Appartement,,35.0,2,S,,93.0,7714.285714285715
,,,,,,,1,15/09/2022,Vente,270000.0,60.0,,RUE,0531,DE BAPAUME,59000.0,LILLE,59,350,,MS,242,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0,S,,93.0,inf
,,,,,,,1,15/09/2022,Vente,270000.0,60.0,,RUE,0531,DE BAPAUME,59000.0,LILLE,59,350,,MS,242,,,,,,,,,,,,0,2.0,Appartement,,12.0,1,S,,93.0,22500.0
,,,,,,,1,15/09/2022,Vente,270000.0,60.0,,RUE,0531,DE BAPAUME,59000.0,LILLE,59,350,,MS,242,,,,,,,,,,,,0,2.0,Appartement,,45.0,4,S,,93.0,6000.0
,,,,,,,1,15/09/2022,Vente,270000.0,60.0,,RUE,0531,DE BAPAUME,59000.0,LILLE,59,350,,MS,242,,,,,,,,,,,,0,2.0,Appartement,,55.0,2,S,,93.0,4909.090909090909
,,,,,,,1,15/09/2022,Vente,270000.0,60.0,,RUE,0531,DE BAPAUME,59000.0,LILLE,59,350,,MS,242,,,,,,,,,,,,0,2.0,Appartement,,13.0,1,S,,93.0,20769.23076923077
,,,,,,,1,12/09/2022,Vente,205000.0,105.0,,QUAI,1662,DES CHEVILLARDS,59800.0,LILLE,59,350,,AB,95,,1305,,,,,,,,,,1,2.0,Appartement,,48.0,2,,,,4270.833333333333
,,,,,,,1,12/09/2022,Vente,205000.0,24.0,,RUE,6263,MOULIN DU BECQUET,59800.0,LILLE,59,350,,AB,95,,1605,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,05/09/2022,Vente,150000.0,149.0,,RUE,0376,D ARRAS,59000.0,LILLE,59,350,,OX,190,,1,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,40.0,0,,,,3750.0
,,,,,,,1,05/09/2022,Vente,365000.0,112.0,,BD,5603,DE LA LIBERTE,59800.0,LILLE,59,350,,LW,68,,15,,9,"72,96",,,,,,,2,2.0,Appartement,,72.0,3,,,,5069.444444444444
,,,,,,,1,05/09/2022,Vente,365000.0,112.0,,BD,5603,DE LA LIBERTE,59800.0,LILLE,59,350,,LW,68,,15,,9,"72,96",,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,02/09/2022,Vente,163000.0,16.0,,RUE,8689,DE TOUL,59800.0,LILLE,59,350,,KO,146,,16,"36,92",37,,,,,,,,2,2.0,Appartement,,39.0,2,,,,4179.48717948718
,,,,,,,1,02/09/2022,Vente,163000.0,16.0,,RUE,8689,DE TOUL,59800.0,LILLE,59,350,,KO,146,,16,"36,92",37,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,31/08/2022,Vente,349250.0,53.0,,RUE,9484,JACQUART LOMME,59160.0,LILLE,59,350,355.0,C,1933,,,,,,,,,,,,0,1.0,Maison,,86.0,4,S,,200.0,4061.046511627907
,,,,,,,1,17/08/2022,Vente,200000.0,12.0,,RUE,5835,MALUS,59000.0,LILLE,59,350,,LX,74,,112,,141,,,,,,,,2,2.0,Appartement,,38.0,1,,,,5263.1578947368425
,,,,,,,1,17/08/2022,Vente,200000.0,12.0,,RUE,5835,MALUS,59000.0,LILLE,59,350,,LX,74,,112,,141,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,01/09/2022,Vente,145000.0,23.0,,RUE,4777,DES JARDINS,59800.0,LILLE,59,350,,LM,25,,25,,58,,,,,,,,2,2.0,Appartement,,31.0,2,,,,4677.419354838709
,,,,,,,1,01/09/2022,Vente,145000.0,23.0,,RUE,4777,DES JARDINS,59800.0,LILLE,59,350,,LM,25,,25,,58,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,02/09/2022,Vente,134400.0,35.0,,RUE,1074,DE BOURGOGNE,59800.0,LILLE,59,350,,NW,294,,3,"47,71",30,,,,,,,,2,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,02/09/2022,Vente,134400.0,35.0,,RUE,1074,DE BOURGOGNE,59800.0,LILLE,59,350,,NW,294,,3,"47,71",30,,,,,,,,2,2.0,Appartement,,52.0,2,,,,2584.6153846153848
,,,,,,,1,15/09/2022,Vente,165875.0,127.0,,RUE,5908,DU MARECHAL MORTIER,59800.0,LILLE,59,350,,CD,548,,26,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,15/09/2022,Vente,165875.0,127.0,,RUE,5908,DU MARECHAL MORTIER,59800.0,LILLE,59,350,,CD,548,,63,,,,,,,,,,1,2.0,Appartement,,48.0,2,,,,3455.7291666666665
,,,,,,,1,14/09/2022,Vente,126500.0,110.0,,RUE,6673,PAUL LAFARGUE,59000.0,LILLE,59,350,,MV,60,,2,"28,82",,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/09/2022,Vente,126500.0,110.0,,RUE,6673,PAUL LAFARGUE,59000.0,LILLE,59,350,,MV,60,,2,"28,82",,,,,,,,,1,2.0,Appartement,,28.0,2,,,,4517.857142857143
,,,,,,,1,02/09/2022,Vente,190000.0,3.0,,RUE,5199,KANT,59000.0,LILLE,59,350,,EO,135,,1065,,,,,,,,,,1,2.0,Appartement,,40.0,2,,,,4750.0
,,,,,,,1,02/09/2022,Vente,190000.0,3.0,,RUE,5199,KANT,59000.0,LILLE,59,350,,EO,135,,1177,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,14/09/2022,Vente,78000.0,26.0,,RUE,1691,DE LA CITE,59800.0,LILLE,59,350,,BL,196,,,,,,,,,,,,0,1.0,Maison,,102.0,5,S,,102.0,764.7058823529412
,,,,,,,1,15/09/2022,Vente,52100.0,87.0,,RUE,3423,DE FLANDRE,59000.0,LILLE,59,350,,RX,775,,8087,"19,95",,,,,,,,,1,2.0,Appartement,,20.0,1,,,,2605.0
,,,,,,,1,31/08/2022,Vente,103000.0,179.0,B,RUE,8449,DES STATIONS,59800.0,LILLE,59,350,,PX,230,,1,,,,,,,,,,1,2.0,Appartement,,25.0,2,,,,4120.0
,,,,,,,1,08/09/2022,Vente,266000.0,100.0,,AV,3796,GASTON BERGER,59000.0,LILLE,59,350,,CW,61,,4033,,,,,,,,,,1,2.0,Appartement,,89.0,4,,,,2988.7640449438204
,,,,,,,1,08/09/2022,Vente,266000.0,100.0,,AV,3796,GASTON BERGER,59000.0,LILLE,59,350,,CW,61,,5133,,,,,,,,,,1,3.0,Dépendance,,0.0,0,,,,inf
,,,,,,,1,09/09/2022,Vente,80000.0,72.0,,RUE,3193,D ESQUERMES,59000.0,LILLE,59,350,,MY,115,,1,"28,99",,,,,,,,,1,2.0,Appartement,,29.0,2,,,,2758.6206896551726
,,,,,,,1,14/09/2022,Vente,130000.0,7.0,,PRV,7964,ST MAURICE,59800.0,LILLE,59,350,,HS,111,,17,"24,74",47,,,,,,,,2,2.0,Appartement,,20.0,1,,,,6500.0
